"Four-Year Graduation Rates, 2015-16",,,,,,,
"All Districts, Gender",,,,,,,
,,,,,,,
,,,,Non-Graduates,,,
Department of Mental Health and Addiction Services,3370015,Male,*,*,*,*,*
Derby School District,0370011,Female,47,*,*,*,*
Derby School District,0370011,Male,50,*,*,*,*
East Granby School District,0400011,Female,32,*,*,0,0
East Granby School District,0400011,Male,40,0,0,0,0
East Haddam School District,0410011,Female,42,*,*,0,0
East Haddam School District,0410011,Male,38,*,*,*,*
East Hampton School District,0420011,Female,81,0,0,*,*
East Hampton School District,0420011,Male,70,*,*,*,*
East Hartford School District,0430011,Female,280,16,5.7,9,3.2
East Hartford School District,0430011,Male,263,14,5.3,22,8.4
East Haven School District,0440011,Female,128,7,5.5,18,14.1
East Haven School District,0440011,Male,112,18,16.1,19,17
East Lyme School District,0450011,Female,144,*,*,*,*
East Lyme School District,0450011,Male,115,*,*,*,*
East Windsor School District,0470011,Female,36,*,*,*,*
East Windsor School District,0470011,Male,42,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,Female,56,*,*,*,*
Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,Male,17,0,*,*,*
Ellington School District,0480011,Female,110,*,*,*,*
Ellington School District,0480011,Male,77,*,*,0,0
Elm City College Preparatory School District,2890013,Female,*,*,*,*,*
Elm City College Preparatory School District,2890013,Male,*,*,*,*,*
Enfield School District,0490011,Female,225,11,4.9,23,10.2
Enfield School District,0490011,Male,222,17,7.7,18,8.1
Explorations District,2720013,Female,15,0,*,*,*
Explorations District,2720013,Male,12,*,*,*,*
Fairfield School District,0510011,Female,397,*,*,*,*
Fairfield School District,0510011,Male,363,*,*,*,*
Farmington School District,0520011,Female,165,*,*,*,*
Farmington School District,0520011,Male,173,*,*,*,*
Glastonbury School District,0540011,Female,290,*,*,*,*
Glastonbury School District,0540011,Male,247,*,*,0,0
Granby School District,0560011,Female,84,0,0,0,0
Granby School District,0560011,Male,110,*,*,*,*
Greenwich School District,0570011,Female,320,*,*,*,*
Greenwich School District,0570011,Male,314,*,*,*,*
Griswold School District,0580011,Female,65,*,*,*,*
Griswold School District,0580011,Male,85,*,*,*,*
Groton School District,0590011,Female,129,*,*,*,*
Groton School District,0590011,Male,137,*,*,*,*
Guilford School District,0600011,Female,102,*,*,*,*
Guilford School District,0600011,Male,149,*,*,*,*
Hamden School District,0620011,Female,228,13,5.7,10,4.4
Hamden School District,0620011,Male,237,19,8,16,6.8
Hartford School District,0640011,Female,732,76,10.4,102,13.9
Hartford School District,0640011,Male,783,121,15.5,140,17.9
Jumoke Academy District,2610013,Female,*,*,*,*,*
Jumoke Academy District,2610013,Male,*,*,*,*,*
Killingly School District,0690011,Female,96,8,8.3,7,7.3
Killingly School District,0690011,Male,114,16,14,12,10.5
Learn,2450014,Female,103,*,*,*,*
Learn,2450014,Male,90,*,*,*,*
Lebanon School District,0710011,Female,51,0,0,*,*
Lebanon School District,0710011,Male,51,*,*,*,*
Ledyard School District,0720011,Female,132,*,*,*,*
Ledyard School District,0720011,Male,100,*,*,*,*
Litchfield School District,0740011,Female,38,0,0,0,0
Litchfield School District,0740011,Male,47,*,*,0,0
Madison School District,0760011,Female,151,*,*,*,*
Madison School District,0760011,Male,151,*,*,*,*
Manchester School District,0770011,Female,205,18,8.8,11,5.4
Manchester School District,0770011,Male,202,20,9.9,20,9.9
Meriden School District,0800011,Female,292,24,8.2,44,15.1
Meriden School District,0800011,Male,319,51,16,67,21
Middletown School District,0830011,Female,162,*,*,*,*
Middletown School District,0830011,Male,172,*,*,*,*
Milford School District,0840011,Female,231,*,*,*,*
Milford School District,0840011,Male,251,*,*,*,*
Monroe School District,0850011,Female,141,0,0,0,0
Monroe School District,0850011,Male,149,*,*,*,*
Montville School District,0860011,Female,90,*,*,*,*
Montville School District,0860011,Male,90,*,*,*,*
Naugatuck School District,0880011,Female,138,*,*,*,*
Naugatuck School District,0880011,Male,172,*,*,*,*
New Britain School District,0890011,Female,305,27,8.9,46,15.1
New Britain School District,0890011,Male,340,57,16.8,61,17.9
New Canaan School District,0900011,Female,135,*,*,0,0
New Canaan School District,0900011,Male,145,*,*,0,0
New Fairfield School District,0910011,Female,108,0,0,*,*
New Fairfield School District,0910011,Male,135,*,*,*,*
New Haven School District,0930011,Female,772,42,5.4,90,11.7
New Haven School District,0930011,Male,675,81,12,110,16.3
New London School District,0950011,Female,94,12,12.8,10,10.6
New London School District,0950011,Male,149,14,9.4,27,18.1
New Milford School District,0960011,Female,158,*,*,*,*
New Milford School District,0960011,Male,184,*,*,*,*
Newington School District,0940011,Female,151,*,*,*,*
Newington School District,0940011,Male,159,*,*,*,*
Newtown School District,0970011,Female,204,*,*,*,*
Newtown School District,0970011,Male,220,*,*,*,*
North Branford School District,0990011,Female,74,*,*,*,*
North Branford School District,0990011,Male,70,0,0,*,*
North Haven School District,1010011,Female,135,0,0,*,*
North Haven School District,1010011,Male,131,*,*,*,*
North Stonington School District,1020011,Female,23,0,0,*,*
North Stonington School District,1020011,Male,26,*,*,*,*
Norwalk School District,1030011,Female,413,14,3.4,15,3.6
Norwalk School District,1030011,Male,400,24,6,24,6
Norwich Free Academy District,9010022,Female,300,8,2.7,39,13
Norwich Free Academy District,9010022,Male,278,14,5,37,13.3
Old Saybrook School District,1060011,Female,67,*,*,0,0
Old Saybrook School District,1060011,Male,68,*,*,*,*
Oxford School District,1080011,Female,74,*,*,*,*
Oxford School District,1080011,Male,69,0,0,*,*
Path Academy District,2930013,Female,12,6,*,*,*
Path Academy District,2930013,Male,26,21,80.8,*,*
Plainfield School District,1090011,Female,89,*,*,*,*
Plainfield School District,1090011,Male,108,*,*,*,*
Plainville School District,1100011,Female,102,*,*,*,*
Plainville School District,1100011,Male,99,*,*,*,*
Plymouth School District,1110011,Female,50,*,*,*,*
Plymouth School District,1110011,Male,56,*,*,*,*
Portland School District,1130011,Female,48,*,*,*,*
Portland School District,1130011,Male,41,*,*,*,*
Putnam School District,1160011,Female,39,*,*,*,*
Putnam School District,1160011,Male,33,*,*,*,*
Regional School District 01,2010012,Female,52,*,*,0,0
Regional School District 01,2010012,Male,48,0,0,*,*
Regional School District 04,2040012,Female,87,*,*,*,*
Regional School District 04,2040012,Male,63,0,0,0,0
Regional School District 05,2050012,Female,185,*,*,*,*
Regional School District 05,2050012,Male,212,*,*,*,*
Regional School District 06,2060012,Female,56,*,*,0,0
Regional School District 06,2060012,Male,46,*,*,0,0
Regional School District 07,2070012,Female,88,*,*,*,*
Regional School District 07,2070012,Male,103,*,*,*,*
Regional School District 08,2080012,Female,125,*,*,*,*
Regional School District 08,2080012,Male,136,*,*,*,*
Regional School District 09,2090012,Female,133,*,*,*,*
Regional School District 09,2090012,Male,121,*,*,*,*
Regional School District 10,2100012,Female,81,*,*,*,*
Regional School District 10,2100012,Male,115,*,*,*,*
Regional School District 11,2110012,Female,16,*,*,0,*
Regional School District 11,2110012,Male,17,*,*,*,*
Regional School District 12,2120012,Female,37,*,*,0,0
Regional School District 12,2120012,Male,41,0,0,*,*
Regional School District 13,2130012,Female,74,*,*,0,0
Regional School District 13,2130012,Male,75,*,*,*,*
Regional School District 14,2140012,Female,98,*,*,0,0
Regional School District 14,2140012,Male,87,*,*,*,*
Regional School District 15,2150012,Female,149,*,*,*,*
Regional School District 15,2150012,Male,140,*,*,*,*
Regional School District 16,2160012,Female,90,*,*,*,*
Regional School District 16,2160012,Male,96,*,*,*,*
Regional School District 17,2170012,Female,80,*,*,*,*
Regional School District 17,2170012,Male,69,0,0,*,*
Regional School District 18,2180012,Female,41,*,*,0,0
Regional School District 18,2180012,Male,62,*,*,*,*
Regional School District 19,2190012,Female,161,*,*,*,*
Regional School District 19,2190012,Male,127,*,*,*,*
Ridgefield School District,1180011,Female,215,*,*,*,*
Ridgefield School District,1180011,Male,215,*,*,*,*
Rocky Hill School District,1190011,Female,94,*,*,*,*
Rocky Hill School District,1190011,Male,89,*,*,*,*
Seymour School District,1240011,Female,89,*,*,0,0
Seymour School District,1240011,Male,77,*,*,*,*
Shelton School District,1260011,Female,209,6,2.9,6,2.9
Shelton School District,1260011,Male,207,14,6.8,8,3.9
Simsbury School District,1280011,Female,175,*,*,*,*
Simsbury School District,1280011,Male,191,*,*,*,*
Somers School District,1290011,Female,52,*,*,0,0
Somers School District,1290011,Male,73,*,*,*,*
South Windsor School District,1320011,Female,169,*,*,*,*
South Windsor School District,1320011,Male,156,*,*,*,*
Southington School District,1310011,Female,240,*,*,*,*
Southington School District,1310011,Male,258,*,*,*,*
Stafford School District,1340011,Female,64,*,*,0,0
Stafford School District,1340011,Male,50,*,*,*,*
Stamford Academy District,2820013,Female,22,*,*,9,40.9
Stamford Academy District,2820013,Male,31,*,*,8,25.8
Stamford School District,1350011,Female,583,21,3.6,30,5.1
Stamford School District,1350011,Male,608,34,5.6,51,8.4
Stonington School District,1370011,Female,84,*,*,*,*
Stonington School District,1370011,Male,110,*,*,*,*
Stratford School District,1380011,Female,285,12,4.2,9,3.2
Stratford School District,1380011,Male,302,23,7.6,13,4.3
Suffield School District,1390011,Female,99,*,*,*,*
Suffield School District,1390011,Male,111,*,*,*,*
The Bridge Academy District,2690013,Female,18,*,*,*,*
The Bridge Academy District,2690013,Male,16,*,*,*,*
The Gilbert School District,9020022,Female,40,*,*,*,*
The Gilbert School District,9020022,Male,61,*,*,*,*
Thomaston School District,1400011,Female,23,0,0,0,0
Thomaston School District,1400011,Male,29,0,0,0,0
Thompson School District,1410011,Female,34,0,0,0,0
Thompson School District,1410011,Male,40,*,*,0,0
Tolland School District,1420011,Female,118,*,*,0,0
Tolland School District,1420011,Male,99,*,*,*,*
Torrington School District,1430011,Female,127,10,7.9,11,8.7
Torrington School District,1430011,Male,162,13,8,18,11.1
Trumbull School District,1440011,Female,305,*,*,*,*
Trumbull School District,1440011,Male,231,*,*,*,*
Unified School District #1,3360015,Female,21,*,*,*,*
Unified School District #1,3360015,Male,320,*,*,*,*
Unified School District #2,3470015,Female,*,*,*,*,*
Unified School District #2,3470015,Male,*,*,*,*,*
Vernon School District,1460011,Female,113,7,6.2,14,12.4
Vernon School District,1460011,Male,95,12,12.6,17,17.9
Wallingford School District,1480011,Female,310,*,*,*,*
Wallingford School District,1480011,Male,247,*,*,*,*
Waterbury School District,1510011,Female,641,27,4.2,118,18.4
Waterbury School District,1510011,Male,641,37,5.8,160,25
Waterford School District,1520011,Female,97,*,*,*,*
Waterford School District,1520011,Male,90,*,*,*,*
Watertown School District,1530011,Female,111,*,*,*,*
Watertown School District,1530011,Male,116,*,*,*,*
West Hartford School District,1550011,Female,393,*,*,*,*
West Hartford School District,1550011,Male,382,*,*,*,*
West Haven School District,1560011,Female,231,10,4.3,36,15.6
West Haven School District,1560011,Male,234,21,9,37,15.8
Westbrook School District,1540011,Female,30,*,*,0,0
Westbrook School District,1540011,Male,33,*,*,*,*
Weston School District,1570011,Female,108,0,0,0,0
Weston School District,1570011,Male,96,0,0,*,*
Westport School District,1580011,Female,242,*,*,*,*
Westport School District,1580011,Male,238,*,*,0,0
Wethersfield School District,1590011,Female,151,*,*,*,*
Wethersfield School District,1590011,Male,160,*,*,*,*
Wilton School District,1610011,Female,163,*,*,0,0
Wilton School District,1610011,Male,179,*,*,0,0
Windham School District,1630011,Female,61,*,*,*,*
Windham School District,1630011,Male,89,*,*,*,*
Windsor Locks School District,1650011,Female,69,*,*,*,*
Windsor Locks School District,1650011,Male,75,*,*,*,*
Windsor School District,1640011,Female,129,*,*,*,*
Windsor School District,1640011,Male,146,*,*,*,*
Wolcott School District,1660011,Female,118,*,*,*,*
Wolcott School District,1660011,Male,101,*,*,*,*
Woodstock Academy District,9030022,Female,130,0,0,*,*
Woodstock Academy District,9030022,Male,114,*,*,*,*
