"Four-Year Graduation Rates, 2018-19"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"Putnam School District","=""1160011""","Female",51,"*","*","*","*"
"Putnam School District","=""1160011""","Male",41,"*","*","*","*"
"Regional School District 01","=""2010012""","Female",60,"*","*",0,0.0
"Regional School District 01","=""2010012""","Male",55,"*","*","*","*"
"Regional School District 04","=""2040012""","Female",66,"*","*","*","*"
"Regional School District 04","=""2040012""","Male",83,"*","*","*","*"
"Regional School District 05","=""2050012""","Female",183,"*","*","*","*"
"Regional School District 05","=""2050012""","Male",175,"*","*","*","*"
"Regional School District 06","=""2060012""","Female",46,"*","*",0,0.0
"Regional School District 06","=""2060012""","Male",43,"*","*",0,0.0
"Regional School District 07","=""2070012""","Female",106,"*","*",0,0.0
"Regional School District 07","=""2070012""","Male",96,"*","*","*","*"
"Regional School District 08","=""2080012""","Female",111,"*","*","*","*"
"Regional School District 08","=""2080012""","Male",123,"*","*","*","*"
"Regional School District 09","=""2090012""","Female",108,0,0.0,0,0.0
"Regional School District 09","=""2090012""","Male",127,7,5.5,"*","*"
"Regional School District 10","=""2100012""","Female",104,"*","*","*","*"
"Regional School District 10","=""2100012""","Male",94,"*","*","*","*"
"Regional School District 11","=""2110012""","Female",20,0,0.0,0,0.0
"Regional School District 11","=""2110012""","Male",22,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Female",34,"*","*",0,0.0
"Regional School District 12","=""2120012""","Male",33,"*","*",0,0.0
"Regional School District 13","=""2130012""","Female",68,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Male",72,"*","*",0,0.0
"Regional School District 14","=""2140012""","Female",101,"*","*","*","*"
"Regional School District 14","=""2140012""","Male",93,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Female",139,"*","*","*","*"
"Regional School District 15","=""2150012""","Male",169,"*","*",0,0.0
"Regional School District 16","=""2160012""","Female",89,"*","*","*","*"
"Regional School District 16","=""2160012""","Male",82,"*","*",0,0.0
"Regional School District 17","=""2170012""","Female",77,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Male",83,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Female",60,"*","*",0,0.0
"Regional School District 18","=""2180012""","Male",54,0,0.0,0,0.0
"Regional School District 19","=""2190012""","Female",143,"*","*","*","*"
"Regional School District 19","=""2190012""","Male",149,"*","*","*","*"
"Ridgefield School District","=""1180011""","Female",200,6,3.0,0,0.0
"Ridgefield School District","=""1180011""","Male",198,12,6.1,0,0.0
"Rocky Hill School District","=""1190011""","Female",101,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Male",89,"*","*","*","*"
"Seymour School District","=""1240011""","Female",76,0,0.0,"*","*"
"Seymour School District","=""1240011""","Male",103,9,8.7,"*","*"
"Shelton School District","=""1260011""","Female",182,"*","*",10,5.5
"Shelton School District","=""1260011""","Male",196,"*","*",11,5.6
"Simsbury School District","=""1280011""","Female",163,"*","*","*","*"
"Simsbury School District","=""1280011""","Male",208,"*","*","*","*"
"Somers School District","=""1290011""","Female",65,"*","*","*","*"
"Somers School District","=""1290011""","Male",66,"*","*","*","*"
"South Windsor School District","=""1320011""","Female",129,"*","*","*","*"
"South Windsor School District","=""1320011""","Male",193,"*","*","*","*"
"Southington School District","=""1310011""","Female",239,7,2.9,"*","*"
"Southington School District","=""1310011""","Male",235,13,5.5,"*","*"
"Stafford School District","=""1340011""","Female",50,"*","*","*","*"
"Stafford School District","=""1340011""","Male",45,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","Female",42,11,26.2,8,19.0
"Stamford Academy District","=""2820013""","Male",37,20,54.1,9,24.3
"Stamford School District","=""1350011""","Female",560,21,3.8,36,6.4
"Stamford School District","=""1350011""","Male",597,44,7.4,52,8.7
"Stonington School District","=""1370011""","Female",82,"*","*",0,0.0
"Stonington School District","=""1370011""","Male",95,"*","*","*","*"
"Stratford School District","=""1380011""","Female",257,9,3.5,"*","*"
"Stratford School District","=""1380011""","Male",263,19,7.2,"*","*"
"Suffield School District","=""1390011""","Female",115,0,0.0,"*","*"
"Suffield School District","=""1390011""","Male",95,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",21,"*","*",0,0.0
"The Bridge Academy District","=""2690013""","Male",14,"*","*","*","*"
"The Gilbert School District","=""9020022""","Female",48,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Male",75,"*","*","*","*"
"The Woodstock Academy District","=""9030022""","Female",162,"*","*","*","*"
"The Woodstock Academy District","=""9030022""","Male",154,"*","*","*","*"
"Thomaston School District","=""1400011""","Female",33,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Male",38,"*","*",0,0.0
"Thompson School District","=""1410011""","Female",35,"*","*","*","*"
"Thompson School District","=""1410011""","Male",37,"*","*","*","*"
"Tolland School District","=""1420011""","Female",99,"*","*","*","*"
"Tolland School District","=""1420011""","Male",100,0,0.0,"*","*"
"Torrington School District","=""1430011""","Female",106,"*","*",7,6.6
"Torrington School District","=""1430011""","Male",127,"*","*",17,13.4
"Trumbull School District","=""1440011""","Female",251,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",284,"*","*","*","*"
"Unified School District #1","=""3360015""","Female",31,"*","*",28,90.3
"Unified School District #1","=""3360015""","Male",479,"*","*",432,90.2
"Unified School District #2","=""3470015""","Female",11,"*","*","*","*"
"Unified School District #2","=""3470015""","Male",6,"*","*","*","*"
"Vernon School District","=""1460011""","Female",113,"*","*",13,11.5
"Vernon School District","=""1460011""","Male",97,"*","*",9,9.3
"Wallingford School District","=""1480011""","Female",233,"*","*",8,3.4
"Wallingford School District","=""1480011""","Male",229,"*","*",10,4.4
"Waterbury School District","=""1510011""","Female",635,21,3.3,70,11.0
"Waterbury School District","=""1510011""","Male",591,31,5.2,97,16.4
"Waterford School District","=""1520011""","Female",97,"*","*","*","*"
"Waterford School District","=""1520011""","Male",104,"*","*","*","*"
"Watertown School District","=""1530011""","Female",106,"*","*","*","*"
"Watertown School District","=""1530011""","Male",113,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",380,13,3.4,"*","*"
"West Hartford School District","=""1550011""","Male",395,21,5.3,"*","*"
"West Haven School District","=""1560011""","Female",223,"*","*",27,12.1
"West Haven School District","=""1560011""","Male",221,"*","*",30,13.6
"Westbrook School District","=""1540011""","Female",32,"*","*",0,0.0
"Westbrook School District","=""1540011""","Male",29,"*","*","*","*"
"Weston School District","=""1570011""","Female",99,0,0.0,"*","*"
"Weston School District","=""1570011""","Male",111,"*","*",0,0.0
"Westport School District","=""1580011""","Female",223,"*","*",0,0.0
"Westport School District","=""1580011""","Male",256,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Female",155,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",145,"*","*","*","*"
"Wilton School District","=""1610011""","Female",168,"*","*","*","*"
"Wilton School District","=""1610011""","Male",146,"*","*",0,0.0
"Windham School District","=""1630011""","Female",82,8,9.8,8,9.8
"Windham School District","=""1630011""","Male",89,10,11.2,16,18.0
"Windsor Locks School District","=""1650011""","Female",60,"*","*",0,0.0
"Windsor Locks School District","=""1650011""","Male",62,"*","*","*","*"
"Windsor School District","=""1640011""","Female",138,"*","*",7,5.1
"Windsor School District","=""1640011""","Male",152,"*","*",9,5.9
"Wolcott School District","=""1660011""","Female",94,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Male",115,"*","*","*","*"

