"Four-Year Graduation Rates, 2017-18"
"All Districts, Gender"

"",,,,"Graduates",
"East Haddam School District","=""0410011""","Male",44,42,95.5
"East Hampton School District","=""0420011""","Female",57,53,93.0
"East Hampton School District","=""0420011""","Male",56,54,96.4
"East Hartford School District","=""0430011""","Female",259,239,92.3
"East Hartford School District","=""0430011""","Male",250,210,84.0
"East Haven School District","=""0440011""","Female",122,110,90.2
"East Haven School District","=""0440011""","Male",126,99,78.6
"East Lyme School District","=""0450011""","Female",130,125,96.2
"East Lyme School District","=""0450011""","Male",157,149,94.9
"East Windsor School District","=""0470011""","Female",41,38,92.7
"East Windsor School District","=""0470011""","Male",54,48,88.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Female",53,41,77.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Male",31,23,74.2
"Ellington School District","=""0480011""","Female",85,84,98.8
"Ellington School District","=""0480011""","Male",96,91,94.8
"Elm City College Preparatory School District","=""2890013""","Female",15,14,"*"
"Elm City College Preparatory School District","=""2890013""","Male",11,11,"*"
"Enfield School District","=""0490011""","Female",211,197,93.4
"Enfield School District","=""0490011""","Male",193,165,85.5
"Explorations District","=""2720013""","Female",12,12,"*"
"Explorations District","=""2720013""","Male",16,11,"*"
"Fairfield School District","=""0510011""","Female",412,402,97.6
"Fairfield School District","=""0510011""","Male",375,357,95.2
"Farmington School District","=""0520011""","Female",139,134,96.4
"Farmington School District","=""0520011""","Male",158,150,94.9
"Glastonbury School District","=""0540011""","Female",257,250,97.3
"Glastonbury School District","=""0540011""","Male",239,229,95.8
"Granby School District","=""0560011""","Female",76,75,98.7
"Granby School District","=""0560011""","Male",86,82,95.3
"Greenwich School District","=""0570011""","Female",324,313,96.6
"Greenwich School District","=""0570011""","Male",297,277,93.3
"Griswold School District","=""0580011""","Female",81,74,91.4
"Griswold School District","=""0580011""","Male",73,60,82.2
"Groton School District","=""0590011""","Female",120,108,90.0
"Groton School District","=""0590011""","Male",156,123,78.8
"Guilford School District","=""0600011""","Female",155,152,98.1
"Guilford School District","=""0600011""","Male",142,136,95.8
"Hamden School District","=""0620011""","Female",191,175,91.6
"Hamden School District","=""0620011""","Male",242,200,82.6
"Hartford School District","=""0640011""","Female",649,486,74.9
"Hartford School District","=""0640011""","Male",667,445,66.7
"Highville Charter School District","=""2860013""","Female",12,12,"*"
"Highville Charter School District","=""2860013""","Male",9,9,"*"
"Jumoke Academy District","=""2610013""","Female","*","*","*"
"Jumoke Academy District","=""2610013""","Male","*","*","*"
"Killingly School District","=""0690011""","Female",106,97,91.5
"Killingly School District","=""0690011""","Male",94,74,78.7
"Learn","=""2450014""","Female",117,112,95.7
"Learn","=""2450014""","Male",79,64,81.0
"Lebanon School District","=""0710011""","Female",52,52,100.0
"Lebanon School District","=""0710011""","Male",37,31,83.8
"Ledyard School District","=""0720011""","Female",96,94,97.9
"Ledyard School District","=""0720011""","Male",99,88,88.9
"Litchfield School District","=""0740011""","Female",28,28,100.0
"Litchfield School District","=""0740011""","Male",36,35,97.2
"Madison School District","=""0760011""","Female",141,137,97.2
"Madison School District","=""0760011""","Male",151,147,97.4
"Manchester School District","=""0770011""","Female",180,158,87.8
"Manchester School District","=""0770011""","Male",230,179,77.8
"Meriden School District","=""0800011""","Female",293,252,86.0
"Meriden School District","=""0800011""","Male",333,240,72.1
"Middletown School District","=""0830011""","Female",155,148,95.5
"Middletown School District","=""0830011""","Male",174,149,85.6
"Milford School District","=""0840011""","Female",206,195,94.7
"Milford School District","=""0840011""","Male",231,212,91.8
"Monroe School District","=""0850011""","Female",145,137,94.5
"Monroe School District","=""0850011""","Male",162,155,95.7
"Montville School District","=""0860011""","Female",97,93,95.9
"Montville School District","=""0860011""","Male",84,72,85.7
"Naugatuck School District","=""0880011""","Female",156,141,90.4
"Naugatuck School District","=""0880011""","Male",160,131,81.9
"New Britain School District","=""0890011""","Female",308,250,81.2
"New Britain School District","=""0890011""","Male",319,209,65.5
"New Canaan School District","=""0900011""","Female",161,159,98.8
"New Canaan School District","=""0900011""","Male",153,149,97.4
"New Fairfield School District","=""0910011""","Female",97,95,97.9
"New Fairfield School District","=""0910011""","Male",109,104,95.4
"New Haven School District","=""0930011""","Female",755,620,82.1
"New Haven School District","=""0930011""","Male",773,585,75.7
"New London School District","=""0950011""","Female",124,104,83.9
"New London School District","=""0950011""","Male",137,109,79.6
"New Milford School District","=""0960011""","Female",180,165,91.7
"New Milford School District","=""0960011""","Male",175,161,92.0
"Newington School District","=""0940011""","Female",140,134,95.7
"Newington School District","=""0940011""","Male",163,154,94.5
"Newtown School District","=""0970011""","Female",200,194,97.0
"Newtown School District","=""0970011""","Male",224,215,96.0
"North Branford School District","=""0990011""","Female",82,81,98.8
"North Branford School District","=""0990011""","Male",69,61,88.4
"North Haven School District","=""1010011""","Female",115,108,93.9
"North Haven School District","=""1010011""","Male",138,123,89.1
"North Stonington School District","=""1020011""","Female",19,19,"*"
"North Stonington School District","=""1020011""","Male",26,23,88.5
"Norwalk School District","=""1030011""","Female",466,436,93.6
"Norwalk School District","=""1030011""","Male",427,382,89.5
"Norwich Free Academy District","=""9010022""","Female",300,271,90.3
"Norwich Free Academy District","=""9010022""","Male",299,245,81.9
"Old Saybrook School District","=""1060011""","Female",57,55,96.5
"Old Saybrook School District","=""1060011""","Male",53,51,96.2
"Oxford School District","=""1080011""","Female",74,71,95.9
"Oxford School District","=""1080011""","Male",65,61,93.8
"Path Academy District","=""2930013""","Female",25,"*","*"
"Path Academy District","=""2930013""","Male",22,"*","*"
"Plainfield School District","=""1090011""","Female",91,78,85.7
"Plainfield School District","=""1090011""","Male",81,67,82.7
"Plainville School District","=""1100011""","Female",80,70,87.5
"Plainville School District","=""1100011""","Male",92,84,91.3
"Plymouth School District","=""1110011""","Female",64,60,93.8
"Plymouth School District","=""1110011""","Male",68,62,91.2
"Portland School District","=""1130011""","Female",47,45,95.7
"Portland School District","=""1130011""","Male",38,33,86.8
"Putnam School District","=""1160011""","Female",36,33,91.7
"Putnam School District","=""1160011""","Male",35,30,85.7
"Regional School District 01","=""2010012""","Female",40,40,100.0
"Regional School District 01","=""2010012""","Male",52,47,90.4
"Regional School District 04","=""2040012""","Female",80,79,98.8
"Regional School District 04","=""2040012""","Male",76,72,94.7
"Regional School District 05","=""2050012""","Female",188,180,95.7
"Regional School District 05","=""2050012""","Male",177,168,94.9
"Regional School District 06","=""2060012""","Female",57,57,100.0
"Regional School District 06","=""2060012""","Male",51,48,94.1
"Regional School District 07","=""2070012""","Female",84,82,97.6
"Regional School District 07","=""2070012""","Male",81,80,98.8
"Regional School District 08","=""2080012""","Female",125,119,95.2
"Regional School District 08","=""2080012""","Male",148,139,93.9
"Regional School District 09","=""2090012""","Female",114,113,99.1
"Regional School District 09","=""2090012""","Male",121,114,94.2
"Regional School District 10","=""2100012""","Female",101,98,97.0
"Regional School District 10","=""2100012""","Male",101,95,94.1
"Regional School District 11","=""2110012""","Female",14,12,"*"
"Regional School District 11","=""2110012""","Male",20,15,75.0
"Regional School District 12","=""2120012""","Female",25,24,96.0
"Regional School District 12","=""2120012""","Male",40,36,90.0
"Regional School District 13","=""2130012""","Female",63,60,95.2
"Regional School District 13","=""2130012""","Male",71,65,91.5
"Regional School District 14","=""2140012""","Female",111,110,99.1
"Regional School District 14","=""2140012""","Male",80,76,95.0
"Regional School District 15","=""2150012""","Female",129,124,96.1
"Regional School District 15","=""2150012""","Male",163,152,93.3
"Regional School District 16","=""2160012""","Female",90,90,100.0
"Regional School District 16","=""2160012""","Male",81,76,93.8
"Regional School District 17","=""2170012""","Female",92,87,94.6
"Regional School District 17","=""2170012""","Male",76,72,94.7
"Regional School District 18","=""2180012""","Female",67,65,97.0
"Regional School District 18","=""2180012""","Male",51,48,94.1
"Regional School District 19","=""2190012""","Female",166,155,93.4
"Regional School District 19","=""2190012""","Male",142,129,90.8
"Ridgefield School District","=""1180011""","Female",218,211,96.8
"Ridgefield School District","=""1180011""","Male",209,197,94.3
"Rocky Hill School District","=""1190011""","Female",87,85,97.7
"Rocky Hill School District","=""1190011""","Male",92,87,94.6
"Seymour School District","=""1240011""","Female",72,66,91.7
"Seymour School District","=""1240011""","Male",86,82,95.3
"Shelton School District","=""1260011""","Female",181,164,90.6
"Shelton School District","=""1260011""","Male",178,159,89.3
"Simsbury School District","=""1280011""","Female",172,163,94.8
"Simsbury School District","=""1280011""","Male",172,161,93.6
"Somers School District","=""1290011""","Female",60,59,98.3
"Somers School District","=""1290011""","Male",57,54,94.7
"South Windsor School District","=""1320011""","Female",164,157,95.7
"South Windsor School District","=""1320011""","Male",183,171,93.4
"Southington School District","=""1310011""","Female",281,267,95.0
"Southington School District","=""1310011""","Male",261,243,93.1
"Stafford School District","=""1340011""","Female",56,53,94.6
"Stafford School District","=""1340011""","Male",42,36,85.7
"Stamford Academy District","=""2820013""","Female",32,15,46.9
"Stamford Academy District","=""2820013""","Male",34,15,44.1
"Stamford School District","=""1350011""","Female",579,519,89.6
"Stamford School District","=""1350011""","Male",600,512,85.3
"Stonington School District","=""1370011""","Female",99,97,98.0
"Stonington School District","=""1370011""","Male",79,70,88.6
"Stratford School District","=""1380011""","Female",273,261,95.6
"Stratford School District","=""1380011""","Male",267,237,88.8
"Suffield School District","=""1390011""","Female",94,91,96.8
"Suffield School District","=""1390011""","Male",97,92,94.8
"The Bridge Academy District","=""2690013""","Female",22,19,86.4
"The Bridge Academy District","=""2690013""","Male",19,13,"*"
"The Gilbert School District","=""9020022""","Female",33,29,87.9
"The Gilbert School District","=""9020022""","Male",59,51,86.4
"The Woodstock Academy District","=""9030022""","Female",130,129,99.2
"The Woodstock Academy District","=""9030022""","Male",123,121,98.4
"Thomaston School District","=""1400011""","Female",23,22,95.7
"Thomaston School District","=""1400011""","Male",35,34,97.1
"Thompson School District","=""1410011""","Female",32,27,84.4
"Thompson School District","=""1410011""","Male",36,29,80.6
"Tolland School District","=""1420011""","Female",113,112,99.1
"Tolland School District","=""1420011""","Male",108,96,88.9
"Torrington School District","=""1430011""","Female",110,94,85.5
"Torrington School District","=""1430011""","Male",129,104,80.6
"Trumbull School District","=""1440011""","Female",308,301,97.7
"Trumbull School District","=""1440011""","Male",262,251,95.8
"Unified School District #1","=""3360015""","Female",21,0,0.0
"Unified School District #1","=""3360015""","Male",412,8,1.9
"Unified School District #2","=""3470015""","Female",6,0,"*"
"Unified School District #2","=""3470015""","Male",19,"*","*"
"Vernon School District","=""1460011""","Female",119,100,84.0
"Vernon School District","=""1460011""","Male",101,72,71.3
"Wallingford School District","=""1480011""","Female",243,228,93.8
"Wallingford School District","=""1480011""","Male",224,208,92.9
"Waterbury School District","=""1510011""","Female",660,530,80.3
"Waterbury School District","=""1510011""","Male",683,500,73.2
"Waterford School District","=""1520011""","Female",107,101,94.4
"Waterford School District","=""1520011""","Male",101,89,88.1
"Watertown School District","=""1530011""","Female",115,110,95.7
"Watertown School District","=""1530011""","Male",103,90,87.4
"West Hartford School District","=""1550011""","Female",370,349,94.3
"West Hartford School District","=""1550011""","Male",381,351,92.1
"West Haven School District","=""1560011""","Female",193,169,87.6
"West Haven School District","=""1560011""","Male",223,173,77.6
"Westbrook School District","=""1540011""","Female",45,44,97.8
"Westbrook School District","=""1540011""","Male",45,39,86.7
"Weston School District","=""1570011""","Female",98,96,98.0
"Weston School District","=""1570011""","Male",107,105,98.1
"Westport School District","=""1580011""","Female",217,216,99.5
"Westport School District","=""1580011""","Male",239,236,98.7
"Wethersfield School District","=""1590011""","Female",163,155,95.1
"Wethersfield School District","=""1590011""","Male",151,140,92.7
"Wilton School District","=""1610011""","Female",175,172,98.3
"Wilton School District","=""1610011""","Male",154,149,96.8
"Windham School District","=""1630011""","Female",59,55,93.2
"Windham School District","=""1630011""","Male",103,83,80.6
"Windsor Locks School District","=""1650011""","Female",63,57,90.5
"Windsor Locks School District","=""1650011""","Male",59,52,88.1
"Windsor School District","=""1640011""","Female",154,145,94.2
"Windsor School District","=""1640011""","Male",156,131,84.0
"Wolcott School District","=""1660011""","Female",91,88,96.7
"Wolcott School District","=""1660011""","Male",91,88,96.7

