"Four-Year Graduation Rates, 2017-18"
"All Districts, Gender"

"",,,,"Non-Graduates",,,
"Newington School District","=""0940011""","Male",163,"*","*","*","*"
"Newtown School District","=""0970011""","Female",200,"*","*","*","*"
"Newtown School District","=""0970011""","Male",224,"*","*","*","*"
"North Branford School District","=""0990011""","Female",82,"*","*",0,0.0
"North Branford School District","=""0990011""","Male",69,"*","*","*","*"
"North Haven School District","=""1010011""","Female",115,"*","*","*","*"
"North Haven School District","=""1010011""","Male",138,"*","*","*","*"
"North Stonington School District","=""1020011""","Female",19,0,"*",0,"*"
"North Stonington School District","=""1020011""","Male",26,"*","*","*","*"
"Norwalk School District","=""1030011""","Female",466,11,2.4,18,3.9
"Norwalk School District","=""1030011""","Male",427,21,4.9,24,5.6
"Norwich Free Academy District","=""9010022""","Female",300,9,3.0,20,6.7
"Norwich Free Academy District","=""9010022""","Male",299,14,4.7,40,13.4
"Old Saybrook School District","=""1060011""","Female",57,"*","*",0,0.0
"Old Saybrook School District","=""1060011""","Male",53,"*","*",0,0.0
"Oxford School District","=""1080011""","Female",74,"*","*","*","*"
"Oxford School District","=""1080011""","Male",65,"*","*","*","*"
"Path Academy District","=""2930013""","Female",25,"*","*",16,64.0
"Path Academy District","=""2930013""","Male",22,"*","*",14,63.6
"Plainfield School District","=""1090011""","Female",91,"*","*",10,11.0
"Plainfield School District","=""1090011""","Male",81,"*","*",12,14.8
"Plainville School District","=""1100011""","Female",80,"*","*","*","*"
"Plainville School District","=""1100011""","Male",92,"*","*","*","*"
"Plymouth School District","=""1110011""","Female",64,"*","*","*","*"
"Plymouth School District","=""1110011""","Male",68,"*","*","*","*"
"Portland School District","=""1130011""","Female",47,"*","*","*","*"
"Portland School District","=""1130011""","Male",38,"*","*","*","*"
"Putnam School District","=""1160011""","Female",36,"*","*","*","*"
"Putnam School District","=""1160011""","Male",35,"*","*","*","*"
"Regional School District 01","=""2010012""","Female",40,0,0.0,0,0.0
"Regional School District 01","=""2010012""","Male",52,"*","*","*","*"
"Regional School District 04","=""2040012""","Female",80,"*","*",0,0.0
"Regional School District 04","=""2040012""","Male",76,"*","*","*","*"
"Regional School District 05","=""2050012""","Female",188,"*","*","*","*"
"Regional School District 05","=""2050012""","Male",177,"*","*","*","*"
"Regional School District 06","=""2060012""","Female",57,0,0.0,0,0.0
"Regional School District 06","=""2060012""","Male",51,"*","*","*","*"
"Regional School District 07","=""2070012""","Female",84,"*","*",0,0.0
"Regional School District 07","=""2070012""","Male",81,"*","*",0,0.0
"Regional School District 08","=""2080012""","Female",125,"*","*","*","*"
"Regional School District 08","=""2080012""","Male",148,"*","*","*","*"
"Regional School District 09","=""2090012""","Female",114,"*","*",0,0.0
"Regional School District 09","=""2090012""","Male",121,"*","*","*","*"
"Regional School District 10","=""2100012""","Female",101,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Male",101,"*","*","*","*"
"Regional School District 11","=""2110012""","Female",14,"*","*","*","*"
"Regional School District 11","=""2110012""","Male",20,"*","*","*","*"
"Regional School District 12","=""2120012""","Female",25,"*","*",0,0.0
"Regional School District 12","=""2120012""","Male",40,"*","*","*","*"
"Regional School District 13","=""2130012""","Female",63,"*","*","*","*"
"Regional School District 13","=""2130012""","Male",71,"*","*","*","*"
"Regional School District 14","=""2140012""","Female",111,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Male",80,"*","*","*","*"
"Regional School District 15","=""2150012""","Female",129,"*","*",0,0.0
"Regional School District 15","=""2150012""","Male",163,"*","*","*","*"
"Regional School District 16","=""2160012""","Female",90,0,0.0,0,0.0
"Regional School District 16","=""2160012""","Male",81,"*","*",0,0.0
"Regional School District 17","=""2170012""","Female",92,"*","*","*","*"
"Regional School District 17","=""2170012""","Male",76,"*","*","*","*"
"Regional School District 18","=""2180012""","Female",67,"*","*","*","*"
"Regional School District 18","=""2180012""","Male",51,"*","*","*","*"
"Regional School District 19","=""2190012""","Female",166,9,5.4,"*","*"
"Regional School District 19","=""2190012""","Male",142,9,6.3,"*","*"
"Ridgefield School District","=""1180011""","Female",218,"*","*","*","*"
"Ridgefield School District","=""1180011""","Male",209,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Female",87,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Male",92,"*","*","*","*"
"Seymour School District","=""1240011""","Female",72,"*","*","*","*"
"Seymour School District","=""1240011""","Male",86,"*","*",0,0.0
"Shelton School District","=""1260011""","Female",181,11,6.1,6,3.3
"Shelton School District","=""1260011""","Male",178,6,3.4,13,7.3
"Simsbury School District","=""1280011""","Female",172,8,4.7,"*","*"
"Simsbury School District","=""1280011""","Male",172,11,6.4,0,0.0
"Somers School District","=""1290011""","Female",60,"*","*",0,0.0
"Somers School District","=""1290011""","Male",57,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Female",164,7,4.3,0,0.0
"South Windsor School District","=""1320011""","Male",183,8,4.4,"*","*"
"Southington School District","=""1310011""","Female",281,12,4.3,"*","*"
"Southington School District","=""1310011""","Male",261,13,5.0,"*","*"
"Stafford School District","=""1340011""","Female",56,"*","*","*","*"
"Stafford School District","=""1340011""","Male",42,"*","*","*","*"
"Stamford Academy District","=""2820013""","Female",32,9,28.1,"*","*"
"Stamford Academy District","=""2820013""","Male",34,15,44.1,"*","*"
"Stamford School District","=""1350011""","Female",579,23,4.0,37,6.4
"Stamford School District","=""1350011""","Male",600,35,5.8,53,8.8
"Stonington School District","=""1370011""","Female",99,0,0.0,"*","*"
"Stonington School District","=""1370011""","Male",79,6,7.6,"*","*"
"Stratford School District","=""1380011""","Female",273,"*","*",7,2.6
"Stratford School District","=""1380011""","Male",267,"*","*",13,4.9
"Suffield School District","=""1390011""","Female",94,"*","*","*","*"
"Suffield School District","=""1390011""","Male",97,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Female",22,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Male",19,"*","*","*","*"
"The Gilbert School District","=""9020022""","Female",33,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Male",59,"*","*","*","*"
"The Woodstock Academy District","=""9030022""","Female",130,0,0.0,"*","*"
"The Woodstock Academy District","=""9030022""","Male",123,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Female",23,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Male",35,0,0.0,"*","*"
"Thompson School District","=""1410011""","Female",32,"*","*","*","*"
"Thompson School District","=""1410011""","Male",36,"*","*","*","*"
"Tolland School District","=""1420011""","Female",113,"*","*",0,0.0
"Tolland School District","=""1420011""","Male",108,"*","*","*","*"
"Torrington School District","=""1430011""","Female",110,8,7.3,8,7.3
"Torrington School District","=""1430011""","Male",129,9,7.0,16,12.4
"Trumbull School District","=""1440011""","Female",308,"*","*","*","*"
"Trumbull School District","=""1440011""","Male",262,"*","*","*","*"
"Unified School District #1","=""3360015""","Female",21,"*","*",19,90.5
"Unified School District #1","=""3360015""","Male",412,"*","*",364,88.3
"Unified School District #2","=""3470015""","Female",6,"*","*","*","*"
"Unified School District #2","=""3470015""","Male",19,"*","*","*","*"
"Vernon School District","=""1460011""","Female",119,"*","*",16,13.4
"Vernon School District","=""1460011""","Male",101,"*","*",23,22.8
"Wallingford School District","=""1480011""","Female",243,"*","*",11,4.5
"Wallingford School District","=""1480011""","Male",224,"*","*",7,3.1
"Waterbury School District","=""1510011""","Female",660,20,3.0,110,16.7
"Waterbury School District","=""1510011""","Male",683,59,8.6,124,18.2
"Waterford School District","=""1520011""","Female",107,"*","*","*","*"
"Waterford School District","=""1520011""","Male",101,"*","*","*","*"
"Watertown School District","=""1530011""","Female",115,"*","*","*","*"
"Watertown School District","=""1530011""","Male",103,"*","*","*","*"
"West Hartford School District","=""1550011""","Female",370,15,4.1,"*","*"
"West Hartford School District","=""1550011""","Male",381,26,6.8,"*","*"
"West Haven School District","=""1560011""","Female",193,7,3.6,17,8.8
"West Haven School District","=""1560011""","Male",223,19,8.5,31,13.9
"Westbrook School District","=""1540011""","Female",45,"*","*",0,0.0
"Westbrook School District","=""1540011""","Male",45,"*","*","*","*"
"Weston School District","=""1570011""","Female",98,"*","*",0,0.0
"Weston School District","=""1570011""","Male",107,"*","*","*","*"
"Westport School District","=""1580011""","Female",217,0,0.0,"*","*"
"Westport School District","=""1580011""","Male",239,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Female",163,"*","*","*","*"
"Wethersfield School District","=""1590011""","Male",151,"*","*","*","*"
"Wilton School District","=""1610011""","Female",175,"*","*",0,0.0
"Wilton School District","=""1610011""","Male",154,"*","*",0,0.0
"Windham School District","=""1630011""","Female",59,"*","*","*","*"
"Windham School District","=""1630011""","Male",103,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Female",63,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Male",59,"*","*","*","*"
"Windsor School District","=""1640011""","Female",154,"*","*","*","*"
"Windsor School District","=""1640011""","Male",156,"*","*","*","*"
"Wolcott School District","=""1660011""","Female",91,"*","*","*","*"
"Wolcott School District","=""1660011""","Male",91,0,0.0,"*","*"

