"Four-Year Graduation Rates, 2016-17"
"All Districts, Gender"

"",,,,"Graduates",
"East Haven School District","=""0440011""","Male",138,107,77.5
"East Lyme School District","=""0450011""","Female",125,"*","*"
"East Lyme School District","=""0450011""","Male",135,"*","*"
"East Windsor School District","=""0470011""","Female",40,34,85.0
"East Windsor School District","=""0470011""","Male",33,27,81.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Female",34,25,73.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Male",17,14,"*"
"Ellington School District","=""0480011""","Female",96,"*","*"
"Ellington School District","=""0480011""","Male",110,"*","*"
"Elm City College Preparatory School District","=""2890013""","Female",15,15,"*"
"Elm City College Preparatory School District","=""2890013""","Male",20,15,75.0
"Enfield School District","=""0490011""","Female",189,170,89.9
"Enfield School District","=""0490011""","Male",200,160,80.0
"Explorations District","=""2720013""","Female",16,"*","*"
"Explorations District","=""2720013""","Male",6,"*","*"
"Fairfield School District","=""0510011""","Female",367,354,96.5
"Fairfield School District","=""0510011""","Male",368,350,95.1
"Farmington School District","=""0520011""","Female",128,"*","*"
"Farmington School District","=""0520011""","Male",177,"*","*"
"Glastonbury School District","=""0540011""","Female",267,"*","*"
"Glastonbury School District","=""0540011""","Male",217,"*","*"
"Granby School District","=""0560011""","Female",71,"*","*"
"Granby School District","=""0560011""","Male",86,"*","*"
"Greenwich School District","=""0570011""","Female",308,296,96.1
"Greenwich School District","=""0570011""","Male",333,310,93.1
"Griswold School District","=""0580011""","Female",74,"*","*"
"Griswold School District","=""0580011""","Male",69,"*","*"
"Groton School District","=""0590011""","Female",138,129,93.5
"Groton School District","=""0590011""","Male",138,105,76.1
"Guilford School District","=""0600011""","Female",132,"*","*"
"Guilford School District","=""0600011""","Male",130,"*","*"
"Hamden School District","=""0620011""","Female",209,187,89.5
"Hamden School District","=""0620011""","Male",233,200,85.8
"Hartford School District","=""0640011""","Female",751,549,73.1
"Hartford School District","=""0640011""","Male",793,513,64.7
"Highville Charter School District","=""2860013""","Female",7,"*","*"
"Highville Charter School District","=""2860013""","Male",6,"*","*"
"Jumoke Academy District","=""2610013""","Female","*","*","*"
"Jumoke Academy District","=""2610013""","Male","*","*","*"
"Killingly School District","=""0690011""","Female",114,102,89.5
"Killingly School District","=""0690011""","Male",112,89,79.5
"Learn","=""2450014""","Female",110,106,96.4
"Learn","=""2450014""","Male",80,71,88.8
"Lebanon School District","=""0710011""","Female",47,45,95.7
"Lebanon School District","=""0710011""","Male",42,39,92.9
"Ledyard School District","=""0720011""","Female",116,110,94.8
"Ledyard School District","=""0720011""","Male",90,83,92.2
"Litchfield School District","=""0740011""","Female",33,"*","*"
"Litchfield School District","=""0740011""","Male",44,"*","*"
"Madison School District","=""0760011""","Female",141,"*","*"
"Madison School District","=""0760011""","Male",163,"*","*"
"Manchester School District","=""0770011""","Female",229,207,90.4
"Manchester School District","=""0770011""","Male",200,163,81.5
"Meriden School District","=""0800011""","Female",289,225,77.9
"Meriden School District","=""0800011""","Male",311,229,73.6
"Middletown School District","=""0830011""","Female",159,151,95.0
"Middletown School District","=""0830011""","Male",175,157,89.7
"Milford School District","=""0840011""","Female",255,240,94.1
"Milford School District","=""0840011""","Male",250,215,86.0
"Monroe School District","=""0850011""","Female",134,132,98.5
"Monroe School District","=""0850011""","Male",154,145,94.2
"Montville School District","=""0860011""","Female",70,66,94.3
"Montville School District","=""0860011""","Male",84,71,84.5
"Naugatuck School District","=""0880011""","Female",158,136,86.1
"Naugatuck School District","=""0880011""","Male",171,143,83.6
"New Britain School District","=""0890011""","Female",320,252,78.8
"New Britain School District","=""0890011""","Male",347,236,68.0
"New Canaan School District","=""0900011""","Female",156,"*","*"
"New Canaan School District","=""0900011""","Male",172,"*","*"
"New Fairfield School District","=""0910011""","Female",105,"*","*"
"New Fairfield School District","=""0910011""","Male",127,"*","*"
"New Haven School District","=""0930011""","Female",777,650,83.7
"New Haven School District","=""0930011""","Male",739,563,76.2
"New London School District","=""0950011""","Female",113,90,79.6
"New London School District","=""0950011""","Male",113,81,71.7
"New Milford School District","=""0960011""","Female",166,144,86.7
"New Milford School District","=""0960011""","Male",176,137,77.8
"Newington School District","=""0940011""","Female",176,166,94.3
"Newington School District","=""0940011""","Male",141,129,91.5
"Newtown School District","=""0970011""","Female",197,191,97.0
"Newtown School District","=""0970011""","Male",230,213,92.6
"North Branford School District","=""0990011""","Female",78,74,94.9
"North Branford School District","=""0990011""","Male",77,70,90.9
"North Haven School District","=""1010011""","Female",140,137,97.9
"North Haven School District","=""1010011""","Male",115,107,93.0
"North Stonington School District","=""1020011""","Female",21,"*","*"
"North Stonington School District","=""1020011""","Male",34,"*","*"
"Norwalk School District","=""1030011""","Female",393,373,94.9
"Norwalk School District","=""1030011""","Male",473,432,91.3
"Norwich Free Academy District","=""9010022""","Female",355,322,90.7
"Norwich Free Academy District","=""9010022""","Male",282,230,81.6
"Old Saybrook School District","=""1060011""","Female",49,"*","*"
"Old Saybrook School District","=""1060011""","Male",47,"*","*"
"Oxford School District","=""1080011""","Female",78,75,96.2
"Oxford School District","=""1080011""","Male",100,95,95.0
"Path Academy District","=""2930013""","Female",36,"*","*"
"Path Academy District","=""2930013""","Male",32,"*","*"
"Plainfield School District","=""1090011""","Female",93,84,90.3
"Plainfield School District","=""1090011""","Male",86,68,79.1
"Plainville School District","=""1100011""","Female",95,85,89.5
"Plainville School District","=""1100011""","Male",97,88,90.7
"Plymouth School District","=""1110011""","Female",52,48,92.3
"Plymouth School District","=""1110011""","Male",84,70,83.3
"Portland School District","=""1130011""","Female",51,"*","*"
"Portland School District","=""1130011""","Male",50,"*","*"
"Putnam School District","=""1160011""","Female",38,35,92.1
"Putnam School District","=""1160011""","Male",33,26,78.8
"Regional School District 01","=""2010012""","Female",70,67,95.7
"Regional School District 01","=""2010012""","Male",45,42,93.3
"Regional School District 04","=""2040012""","Female",78,78,100.0
"Regional School District 04","=""2040012""","Male",71,71,100.0
"Regional School District 05","=""2050012""","Female",163,"*","*"
"Regional School District 05","=""2050012""","Male",187,"*","*"
"Regional School District 06","=""2060012""","Female",59,"*","*"
"Regional School District 06","=""2060012""","Male",53,"*","*"
"Regional School District 07","=""2070012""","Female",112,"*","*"
"Regional School District 07","=""2070012""","Male",87,"*","*"
"Regional School District 08","=""2080012""","Female",132,125,94.7
"Regional School District 08","=""2080012""","Male",130,120,92.3
"Regional School District 09","=""2090012""","Female",124,"*","*"
"Regional School District 09","=""2090012""","Male",143,"*","*"
"Regional School District 10","=""2100012""","Female",92,87,94.6
"Regional School District 10","=""2100012""","Male",108,102,94.4
"Regional School District 11","=""2110012""","Female",24,"*","*"
"Regional School District 11","=""2110012""","Male",21,"*","*"
"Regional School District 12","=""2120012""","Female",22,"*","*"
"Regional School District 12","=""2120012""","Male",27,"*","*"
"Regional School District 13","=""2130012""","Female",69,"*","*"
"Regional School District 13","=""2130012""","Male",76,"*","*"
"Regional School District 14","=""2140012""","Female",103,"*","*"
"Regional School District 14","=""2140012""","Male",69,"*","*"
"Regional School District 15","=""2150012""","Female",150,143,95.3
"Regional School District 15","=""2150012""","Male",170,156,91.8
"Regional School District 16","=""2160012""","Female",94,86,91.5
"Regional School District 16","=""2160012""","Male",84,72,85.7
"Regional School District 17","=""2170012""","Female",81,"*","*"
"Regional School District 17","=""2170012""","Male",70,"*","*"
"Regional School District 18","=""2180012""","Female",57,54,94.7
"Regional School District 18","=""2180012""","Male",67,61,91.0
"Regional School District 19","=""2190012""","Female",155,138,89.0
"Regional School District 19","=""2190012""","Male",137,121,88.3
"Ridgefield School District","=""1180011""","Female",219,213,97.3
"Ridgefield School District","=""1180011""","Male",214,202,94.4
"Rocky Hill School District","=""1190011""","Female",73,"*","*"
"Rocky Hill School District","=""1190011""","Male",103,"*","*"
"Seymour School District","=""1240011""","Female",74,"*","*"
"Seymour School District","=""1240011""","Male",89,"*","*"
"Shelton School District","=""1260011""","Female",188,178,94.7
"Shelton School District","=""1260011""","Male",209,189,90.4
"Simsbury School District","=""1280011""","Female",185,173,93.5
"Simsbury School District","=""1280011""","Male",199,184,92.5
"Somers School District","=""1290011""","Female",56,"*","*"
"Somers School District","=""1290011""","Male",53,"*","*"
"South Windsor School District","=""1320011""","Female",184,179,97.3
"South Windsor School District","=""1320011""","Male",157,145,92.4
"Southington School District","=""1310011""","Female",250,238,95.2
"Southington School District","=""1310011""","Male",239,225,94.1
"Stafford School District","=""1340011""","Female",57,54,94.7
"Stafford School District","=""1340011""","Male",66,58,87.9
"Stamford Academy District","=""2820013""","Female",26,7,26.9
"Stamford Academy District","=""2820013""","Male",42,14,33.3
"Stamford School District","=""1350011""","Female",594,555,93.4
"Stamford School District","=""1350011""","Male",606,541,89.3
"Stonington School District","=""1370011""","Female",93,86,92.5
"Stonington School District","=""1370011""","Male",90,78,86.7
"Stratford School District","=""1380011""","Female",268,241,89.9
"Stratford School District","=""1380011""","Male",249,218,87.6
"Suffield School District","=""1390011""","Female",94,86,91.5
"Suffield School District","=""1390011""","Male",92,83,90.2
"The Bridge Academy District","=""2690013""","Female",22,"*","*"
"The Bridge Academy District","=""2690013""","Male",11,"*","*"
"The Gilbert School District","=""9020022""","Female",46,41,89.1
"The Gilbert School District","=""9020022""","Male",62,57,91.9
"Thomaston School District","=""1400011""","Female",32,"*","*"
"Thomaston School District","=""1400011""","Male",31,"*","*"
"Thompson School District","=""1410011""","Female",31,"*","*"
"Thompson School District","=""1410011""","Male",26,"*","*"
"Tolland School District","=""1420011""","Female",112,106,94.6
"Tolland School District","=""1420011""","Male",97,91,93.8
"Torrington School District","=""1430011""","Female",107,88,82.2
"Torrington School District","=""1430011""","Male",136,83,61.0
"Trumbull School District","=""1440011""","Female",262,255,97.3
"Trumbull School District","=""1440011""","Male",235,229,97.4
"Unified School District #1","=""3360015""","Female",16,0,"*"
"Unified School District #1","=""3360015""","Male",374,"*","*"
"Unified School District #2","=""3470015""","Female",11,"*","*"
"Unified School District #2","=""3470015""","Male",17,"*","*"
"Vernon School District","=""1460011""","Female",121,96,79.3
"Vernon School District","=""1460011""","Male",117,86,73.5
"Wallingford School District","=""1480011""","Female",255,243,95.3
"Wallingford School District","=""1480011""","Male",230,204,88.7
"Waterbury School District","=""1510011""","Female",651,521,80.0
"Waterbury School District","=""1510011""","Male",666,474,71.2
"Waterford School District","=""1520011""","Female",98,88,89.8
"Waterford School District","=""1520011""","Male",122,116,95.1
"Watertown School District","=""1530011""","Female",109,101,92.7
"Watertown School District","=""1530011""","Male",107,97,90.7
"West Hartford School District","=""1550011""","Female",370,349,94.3
"West Hartford School District","=""1550011""","Male",405,373,92.1
"West Haven School District","=""1560011""","Female",214,165,77.1
"West Haven School District","=""1560011""","Male",206,151,73.3
"Westbrook School District","=""1540011""","Female",36,"*","*"
"Westbrook School District","=""1540011""","Male",38,"*","*"
"Weston School District","=""1570011""","Female",85,"*","*"
"Weston School District","=""1570011""","Male",121,"*","*"
"Westport School District","=""1580011""","Female",219,"*","*"
"Westport School District","=""1580011""","Male",214,"*","*"
"Wethersfield School District","=""1590011""","Female",131,122,93.1
"Wethersfield School District","=""1590011""","Male",148,134,90.5
"Wilton School District","=""1610011""","Female",185,"*","*"
"Wilton School District","=""1610011""","Male",151,"*","*"
"Windham School District","=""1630011""","Female",69,58,84.1
"Windham School District","=""1630011""","Male",81,63,77.8
"Windsor Locks School District","=""1650011""","Female",41,33,80.5
"Windsor Locks School District","=""1650011""","Male",79,66,83.5
"Windsor School District","=""1640011""","Female",147,123,83.7
"Windsor School District","=""1640011""","Male",146,124,84.9
"Wolcott School District","=""1660011""","Female",89,85,95.5
"Wolcott School District","=""1660011""","Male",105,99,94.3
"Woodstock Academy District","=""9030022""","Female",133,126,94.7
"Woodstock Academy District","=""9030022""","Male",137,128,93.4

